tconst,writer_id,writer_experience,writer_quality,target_rating
tt33050676,nm0877744,1,6.900000095367432,6.9
tt33050873,nm16391646,1,8.399999618530273,8.4
tt33051459,nm16391806,1,5.300000190734863,5.3
tt33051716,nm2254150,3,6.233333269755046,5.2
tt33051733,nm14518915,1,8.0,8.0
tt33051946,nm16873429,1,5.400000095367432,5.4
tt33052256,nm7730885,1,6.5,6.5
tt33052445,nm15136664,1,5.199999809265137,5.2
tt33052578,nm2835172,1,7.900000095367432,7.9
tt33052681,nm16392841,1,7.900000095367432,7.9
tt33053428,nm11789655,3,5.066666603088379,6.4
tt33053583,nm5215498,1,5.0,5.0
tt33054174,nm11277272,1,7.199999809265137,7.2
tt33054177,nm2347089,1,7.199999809265137,7.2
tt33054457,nm2538739,7,6.757142884390695,7.7
tt33054529,nm1409431,6,5.416666666666667,5.2
tt33054593,nm14411135,1,5.699999809265137,5.7
tt33054622,nm16394901,1,9.300000190734863,9.3
tt33054695,nm4900659,3,7.3666666348775225,6.9
tt33054757,nm3059316,1,6.400000095367432,6.4
tt33054768,nm5652608,1,5.699999809265137,5.7
tt33055004,nm1140487,1,7.199999809265137,7.2
tt33055387,nm9009760,1,8.800000190734863,8.8
tt33055408,nm16395943,1,6.699999809265137,6.7
tt33055448,nm2978744,2,8.449999809265137,8.4
tt33055481,nm6606587,1,7.199999809265137,7.2
tt33055551,nm6981738,1,8.5,8.5
tt33055649,nm0785966,2,5.349999904632568,5.0
tt33055813,nm16396691,1,6.0,6.0
tt33056705,nm9048484,2,7.750000238418579,8.1
tt33056714,nm16397699,1,5.800000190734863,5.8
tt33056869,nm2834594,2,7.050000190734863,8.6
tt33056959,nm9169571,6,5.7833333015441895,6.1
tt33057137,nm1275164,1,9.5,9.5
tt33057454,nm10171126,6,8.266666571299234,8.0
tt33057646,nm16581719,1,5.0,5.0
tt33058060,nm2366254,4,6.375,5.5
tt33058129,nm0535707,4,7.300000071525574,7.2
tt33058350,nm13016482,19,8.273684175390946,8.5
tt33058395,nm3534176,1,7.5,7.5
tt33058583,nm5583307,4,2.0499999821186066,1.3
tt33058750,nm13149469,2,2.649999976158142,2.7
tt33058876,nm16400134,1,9.399999618530273,9.4
tt33058887,nm16400162,1,9.5,9.5
tt33059181,nm16400401,1,6.699999809265137,6.7
tt33059233,nm0689789,10,2.9799999952316285,2.1
tt33059320,nm3607398,5,5.939999961853028,6.2
tt33059326,nm2154550,1,3.299999952316284,3.3
tt33059480,nm16400809,1,8.800000190734863,8.8
tt33059501,nm1398384,1,7.099999904632568,7.1
tt33059549,nm6060855,1,6.199999809265137,6.2
tt33059722,nm9245602,2,7.699999809265137,8.2
tt33059734,nm16401187,1,7.0,7.0
tt33060015,nm11456115,1,7.099999904632568,7.1
tt33060407,nm0589130,1,8.800000190734863,8.8
tt33061254,nm9355442,2,7.3500001430511475,5.4
tt33061404,nm6822660,2,7.0,7.7
tt33061870,nm15795577,1,8.399999618530273,8.4
tt33062439,nm3562580,6,8.933333396911621,8.2
tt33062686,nm16404651,1,8.800000190734863,8.8
tt33062754,nm16241505,1,9.0,9.0
tt33062965,nm5970165,7,5.21428564616612,7.5
tt33063024,nm14821845,1,9.600000381469727,9.6
tt33063038,nm0043423,4,6.175000071525574,7.7
tt33063044,nm7058256,1,7.099999904632568,7.1
tt33063046,nm13844161,9,4.577777783075969,6.5
tt33064297,nm3355435,2,5.5000001192092896,7.3
tt33064955,nm4449183,1,4.900000095367432,4.9
tt33066175,nm2081524,9,5.377777788374159,4.7
tt33069182,nm13186574,1,5.699999809265137,5.7
tt33069917,nm0776431,1,5.400000095367432,5.4
tt33069988,nm7386226,1,7.800000190734863,7.8
tt33070098,nm16409074,1,3.799999952316284,3.8
tt33070312,nm0794048,2,6.200000047683716,6.3
tt33070409,nm13211052,4,5.574999928474426,5.7
tt33070415,nm13952440,5,4.760000085830688,5.5
tt33070747,nm2704067,1,8.0,8.0
tt33070896,nm0562676,3,7.533333460489909,7.5
tt33071958,nm6996136,1,4.199999809265137,4.2
tt33073753,nm0093051,3,4.066666682561238,5.4
tt33073915,nm4972432,4,6.174999952316284,6.6
tt33073997,nm16411316,1,6.099999904632568,6.1
tt33074503,nm6686876,1,4.5,4.5
tt33075046,nm12024018,1,7.300000190734863,7.3
tt33075129,nm16701170,1,7.099999904632568,7.1
tt33075159,nm12659584,2,8.350000143051147,7.9
tt33075427,nm16411951,1,8.199999809265137,8.2
tt33075438,nm16411971,1,8.199999809265137,8.2
tt33075455,nm16411992,1,7.300000190734863,7.3
tt33075815,nm16412101,1,6.800000190734863,6.8
tt33075921,nm3812610,1,6.900000095367432,6.9
tt33077003,nm6218022,1,6.800000190734863,6.8
tt33077007,nm16433906,1,7.099999904632568,7.1
tt33077413,nm3143391,2,5.400000095367432,2.5
tt33077462,nm1488024,3,7.300000031789144,6.8
tt33077505,nm6464530,1,7.0,7.0
tt33077722,nm13104902,2,4.549999952316284,6.6
tt33078306,nm8218350,2,7.400000095367432,7.3
tt33078328,nm13016482,19,8.273684175390946,6.5
tt33078329,nm11663992,3,8.166666666666666,8.2
tt33078575,nm2358676,2,5.849999904632568,7.6
tt33078577,nm14172742,7,6.328571251460484,5.6
tt33079076,nm7737044,10,6.829999923706055,9.8
tt33079289,nm15714473,2,5.349999904632568,4.5
tt33079321,nm5926857,12,7.016666650772095,7.0
tt33079383,nm2335451,1,9.399999618530273,9.4
tt33079438,nm16414332,1,8.0,8.0
tt33081325,nm16421367,1,5.300000190734863,5.3
tt33081925,nm16415625,1,8.800000190734863,8.8
tt33081976,nm16415663,1,3.799999952316284,3.8
tt33083475,nm12531491,1,6.900000095367432,6.9
tt33083484,nm11135940,1,6.300000190734863,6.3
tt33083557,nm3512876,3,6.9666666984558105,7.4
tt33083563,nm0849505,5,6.540000057220459,7.0
tt33083593,nm11982456,1,8.699999809265137,8.7
tt33083848,nm16419777,1,8.600000381469727,8.6
tt33083910,nm13504352,1,5.900000095367432,5.9
tt33083925,nm11345122,4,5.850000023841858,5.4
tt33084140,nm2678363,1,6.5,6.5
tt33084731,nm3414096,1,5.900000095367432,5.9
tt33084735,nm13207893,1,8.800000190734863,8.8
tt33084797,nm12589388,1,8.699999809265137,8.7
tt33084835,nm2941583,2,7.5,7.1
tt33084852,nm3808261,1,6.900000095367432,6.9
tt33084872,nm1266589,1,7.800000190734863,7.8
tt33084901,nm2815383,1,5.199999809265137,5.2
tt33084962,nm5230233,1,9.199999809265137,9.2
tt33085322,nm15095038,1,5.400000095367432,5.4
tt33085612,nm8396555,1,3.5999999046325684,3.6
tt33085883,nm16834344,4,6.024999976158142,6.9
tt33086675,nm2462292,2,7.949999809265137,8.2
tt33086688,nm1033745,1,7.199999809265137,7.2
tt33087498,nm15929198,2,4.349999904632568,5.1
tt33088662,nm4649621,1,5.800000190734863,5.8
tt33088719,nm16422483,1,8.800000190734863,8.8
tt33088872,nm16422650,1,8.0,8.0
tt33088937,nm8104585,1,5.199999809265137,5.2
tt33089002,nm16431673,1,9.300000190734863,9.3
tt33089386,nm16423044,1,6.699999809265137,6.7
tt33089434,nm11142637,1,7.900000095367432,7.9
tt33090014,nm3072130,1,7.5,7.5
tt33090162,nm13368627,2,3.6999999284744263,4.2
tt33090645,nm11891507,1,7.800000190734863,7.8
tt33090817,nm2405128,1,5.5,5.5
tt33090870,nm16424789,1,7.199999809265137,7.2
tt33091624,nm14116837,1,7.800000190734863,7.8
tt33092128,nm2861244,5,5.900000095367432,5.8
tt33092187,nm0028418,6,4.21666665871938,3.4
tt33092407,nm16804638,1,3.0,3.0
tt33092411,nm6544965,2,7.1000001430511475,7.8
tt33092432,nm12033967,3,9.03333314259847,8.9
tt33092501,nm11387550,2,5.700000047683716,5.8
tt33092529,nm16426666,1,7.300000190734863,7.3
tt33092925,nm16427070,1,6.599999904632568,6.6
tt33093062,nm5149533,1,5.199999809265137,5.2
tt33093090,nm7192757,1,9.800000190734863,9.8
tt33093444,nm2163067,1,5.5,5.5
tt33093742,nm7855826,7,7.071428639548166,7.8
tt33095096,nm12732656,1,5.699999809265137,5.7
tt33095168,nm5418890,6,7.233333349227905,6.6
tt33095172,nm16530206,1,7.5,7.5
tt33095211,nm8294125,6,6.433333396911621,5.3
tt33095240,nm7046596,1,7.699999809265137,7.7
tt33095339,nm16430087,2,8.050000190734863,8.1
tt33095715,nm14638287,1,3.5999999046325684,3.6
tt33095820,nm6243121,1,4.0,4.0
tt33095838,nm12270433,12,4.925000041723251,3.0
tt33095912,nm13659022,1,8.600000381469727,8.6
tt33096017,nm11950571,3,6.633333206176758,6.5
tt33096048,nm3921556,1,8.800000190734863,8.8
tt33096241,nm10506501,1,4.5,4.5
tt33096465,nm6083601,1,8.199999809265137,8.2
tt33096714,nm0535984,1,7.300000190734863,7.3
tt3309672,nm5101689,1,7.199999809265137,7.2
tt33096791,nm16430087,2,8.050000190734863,8.0
tt33096873,nm16372671,1,6.300000190734863,6.3
tt33096983,nm4285223,1,5.5,5.5
tt33097492,nm16432331,1,9.300000190734863,9.3
tt33097765,nm10812337,2,7.75,8.0
tt33097837,nm0080333,4,6.599999904632568,6.6
tt33097921,nm10981900,1,4.400000095367432,4.4
tt33098078,nm16432789,1,8.699999809265137,8.7
tt33098099,nm0580793,3,4.166666825612386,4.8
tt33098130,nm7441188,5,3.919999933242798,2.6
tt33098169,nm14323400,2,5.900000095367432,6.8
tt33098182,nm0580793,3,4.166666825612386,2.9
tt33098449,nm8201311,1,8.699999809265137,8.7
tt33098637,nm1326693,1,6.400000095367432,6.4
tt33098713,nm16433711,1,6.099999904632568,6.1
tt33098735,nm3902700,2,6.400000095367432,5.9
tt33099173,nm13135936,1,5.800000190734863,5.8
tt33099369,nm8314446,3,8.800000031789144,9.0
tt3310752,nm13573758,1,3.0999999046325684,3.1
tt33111110,nm9763364,2,6.75,6.5
tt33111343,nm16435268,1,5.400000095367432,5.4
tt33111403,nm0880134,3,6.766666730244954,6.4
tt33111620,nm7712429,5,5.440000057220459,5.8
tt33111843,nm0037475,1,7.099999904632568,7.1
tt33111867,nm0069260,1,7.699999809265137,7.7
tt33112074,nm0580793,3,4.166666825612386,4.8
tt33112706,nm5353971,1,8.600000381469727,8.6
tt33115196,nm0866850,7,5.214285714285714,9.8
tt3311792,nm12553392,1,4.5,4.5
tt3312160,nm5494452,1,6.5,6.5
tt33130643,nm1373966,6,4.949999968210856,4.4
tt33130648,nm3895913,1,7.199999809265137,7.2
tt33130699,nm0526528,1,4.199999809265137,4.2
tt33131012,nm16438246,1,8.899999618530273,8.9
tt33131104,nm0169486,1,7.400000095367432,7.4
tt33131192,nm5749790,1,7.900000095367432,7.9
tt33131196,nm5006097,2,6.3500001430511475,7.9
tt33131742,nm7345194,3,3.333333412806193,3.2
tt33131804,nm7992096,1,2.5,2.5
tt33131980,nm5061377,1,5.800000190734863,5.8
tt33132188,nm16440112,1,9.199999809265137,9.2
tt33132266,nm10771046,16,5.2249999940395355,4.6
tt33132285,nm12140524,2,8.050000190734863,9.8
tt33143044,nm16440575,1,7.300000190734863,7.3
tt33143839,nm16230070,2,5.8500001430511475,6.3
tt33144173,nm13300102,1,8.100000381469727,8.1
tt33144204,nm2455958,1,8.800000190734863,8.8
tt33144620,nm5898699,1,7.699999809265137,7.7
tt33145227,nm3562580,6,8.933333396911621,8.7
tt33163651,nm5296840,3,8.133333365122477,7.3
tt33163678,nm5296840,3,8.133333365122477,9.7
tt33164032,nm16444082,1,6.800000190734863,6.8
tt33164315,nm3529697,2,8.349999904632568,8.5
tt33164537,nm9139878,1,6.800000190734863,6.8
tt33164896,nm16445186,1,8.300000190734863,8.3
tt33165076,nm16445458,1,6.099999904632568,6.1
tt33165171,nm9219584,1,7.699999809265137,7.7
tt33175002,nm3311490,1,3.5999999046325684,3.6
tt33175825,nm4697729,2,8.799999713897705,9.2
tt33176213,nm14668995,1,8.0,8.0
tt33182994,nm2810570,3,4.699999968210856,5.3
tt33183656,nm9629902,2,8.550000190734863,8.0
tt33183823,nm9757610,2,7.950000286102295,8.1
tt33183831,nm12541801,1,7.900000095367432,7.9
tt33183847,nm14677627,2,6.050000190734863,6.8
tt33183883,nm8263624,9,6.100000010596381,6.0
tt33183885,nm8113716,2,7.6499998569488525,9.7
tt33183894,nm15702669,6,5.066666682561238,6.0
tt33183915,nm1395763,1,6.0,6.0
tt33184066,nm0453965,1,7.699999809265137,7.7
tt33184067,nm16446957,1,6.0,6.0
tt33184621,nm2287164,1,8.5,8.5
tt33187008,nm0848274,1,1.5,1.5
tt33187027,nm0626211,1,3.5,3.5
tt33187029,nm6366616,2,5.099999904632568,6.0
tt33201688,nm0951478,1,8.199999809265137,8.2
tt33201707,nm15377134,1,6.699999809265137,6.7
tt33201732,nm7848071,1,6.599999904632568,6.6
tt33201770,nm7582309,2,7.75,8.5
tt33202100,nm7364527,2,7.949999809265137,9.2
tt33203446,nm6701457,6,5.616666714350383,7.4
tt33203493,nm2337186,1,7.400000095367432,7.4
tt33203724,nm8181940,2,5.650000095367432,5.5
tt33203752,nm0079848,6,6.4666666984558105,7.8
tt33204392,nm4078217,4,4.450000047683716,5.3
tt33204488,nm8734457,8,6.987500011920929,7.4
tt33204549,nm5505374,4,6.699999928474426,7.9
tt33204677,nm1701239,2,6.849999904632568,6.2
tt33224757,nm12919644,2,7.949999809265137,8.2
tt3322896,nm6093294,1,4.699999809265137,4.7
tt3323896,nm2700428,1,6.099999904632568,6.1
tt3323908,nm2418859,1,6.699999809265137,6.7
tt33240469,nm0891572,1,6.300000190734863,6.3
tt33240622,nm16452975,1,9.399999618530273,9.4
tt33240751,nm16451501,1,7.5,7.5
tt33240899,nm3373098,3,6.833333333333333,7.3
tt33240934,nm15395449,1,7.699999809265137,7.7
tt33241080,nm4746924,8,8.074999958276749,9.3
tt33241084,nm13888782,1,6.400000095367432,6.4
tt33241209,nm16453679,1,6.800000190734863,6.8
tt33241237,nm16453713,1,8.899999618530273,8.9
tt33241354,nm14401528,2,3.3499999046325684,3.1
tt33241496,nm9345580,1,7.699999809265137,7.7
tt33241902,nm3088963,1,7.900000095367432,7.9
tt33242019,nm3510502,1,4.5,4.5
tt33243610,nm12146719,1,6.099999904632568,6.1
tt33245000,nm11080382,6,6.416666587193807,7.6
tt33245737,nm0497460,1,5.599999904632568,5.6
tt33245766,nm2985777,1,8.100000381469727,8.1
tt33245905,nm2858322,7,6.557142870766776,6.1
tt33245951,nm14862852,2,8.599999904632568,7.8
tt33246300,nm14088100,1,6.400000095367432,6.4
tt33246326,nm3562685,1,6.300000190734863,6.3
tt33246651,nm4113476,1,6.300000190734863,6.3
tt33246678,nm1179457,2,3.9000000953674316,4.4
tt33246838,nm5302930,2,7.150000095367432,6.8
tt33247053,nm2459801,3,6.766666571299235,6.5
tt33253231,nm10257384,4,7.375,8.2
tt33253232,nm2233630,1,4.699999809265137,4.7
tt33254827,nm7338470,1,7.300000190734863,7.3
tt33255000,nm12963825,2,5.599999904632568,6.1
tt33255004,nm2899199,1,4.699999809265137,4.7
tt33255540,nm16460958,1,6.400000095367432,6.4
tt33256148,nm9317246,8,7.950000107288361,8.6
tt33256304,nm10480394,1,6.300000190734863,6.3
tt33256407,nm2526715,2,5.400000095367432,7.3
tt33256506,nm12724243,7,5.77142858505249,7.2
tt33256586,nm8540848,1,9.300000190734863,9.3
tt33256622,nm4485433,1,8.699999809265137,8.7
tt33256912,nm1027089,12,7.03333334128062,7.3
tt33257086,nm1474382,1,8.399999618530273,8.4
tt33257253,nm3733685,3,3.9999999602635703,4.6
tt33257454,nm6610412,1,9.600000381469727,9.6
tt33257845,nm15257871,1,7.0,7.0
tt3326138,nm1400995,1,4.599999904632568,4.6
tt33261784,nm11011122,29,7.003448305458858,6.8
tt33264586,nm3845949,1,8.699999809265137,8.7
tt33264815,nm15983889,1,9.100000381469727,9.1
tt33264824,nm10352120,2,7.799999713897705,8.9
tt33265303,nm10236603,2,8.599999904632568,8.5
tt33265727,nm5178386,3,6.266666730244954,7.8
tt33265736,nm0851016,1,7.199999809265137,7.2
tt33266089,nm1517501,1,7.900000095367432,7.9
tt33266114,nm12654247,1,7.300000190734863,7.3
tt33266124,nm3499424,1,4.800000190734863,4.8
tt33267836,nm5572916,11,5.2727272727272725,4.8
tt33268102,nm10410169,2,6.449999809265137,6.7
tt33268763,nm16466697,1,8.899999618530273,8.9
tt33269198,nm6481281,1,7.199999809265137,7.2
tt33269404,nm5572916,11,5.2727272727272725,5.5
tt33269427,nm8868037,1,6.5,6.5
tt33269637,nm1138210,2,5.799999952316284,5.7
tt33269741,nm3579294,1,7.400000095367432,7.4
tt33269846,nm2931674,1,6.400000095367432,6.4
tt33269900,nm16467962,1,6.0,6.0
tt33270103,nm3025035,2,5.900000095367432,6.5
tt33270220,nm3565330,6,6.816666682561238,7.4
tt33270263,nm1640130,1,7.5,7.5
tt33279431,nm13433369,1,6.5,6.5
tt33290325,nm5936644,2,6.75,7.3
tt33290581,nm2007568,1,7.5,7.5
tt33291011,nm16470020,1,8.199999809265137,8.2
tt33291312,nm16470057,1,7.300000190734863,7.3
tt33291790,nm6470777,1,4.0,4.0
tt11892034,nm12875154,1,5.599999904632568,5.6
tt11892046,nm4351467,1,6.099999904632568,6.1
tt11892272,nm0346277,6,5.8666666348775225,6.9
tt11892482,nm1672020,1,6.599999904632568,6.6
tt11892916,nm0155093,2,5.049999952316284,5.0
tt11893170,nm9236376,1,7.199999809265137,7.2
tt11893274,nm1766774,2,7.400000095367432,7.4
tt11894184,nm11022060,3,6.400000095367432,6.8
tt11894498,nm1636767,1,5.400000095367432,5.4
tt11897082,nm3815505,1,5.0,5.0
tt11897224,nm3527272,2,2.300000011920929,1.6
tt11897478,nm0942876,1,6.599999904632568,6.6
tt11898208,nm6947060,1,6.400000095367432,6.4
tt11898692,nm0059698,3,6.666666825612386,6.3
tt11898858,nm0106517,1,6.900000095367432,6.9
tt11898882,nm4468952,1,6.0,6.0
tt11898888,nm3404598,2,6.799999952316284,7.2
tt11899238,nm6863497,1,6.599999904632568,6.6
tt11900404,nm11395736,2,8.099999904632568,8.0
tt11900444,nm0417144,1,6.800000190734863,6.8
tt11902024,nm0410162,1,5.400000095367432,5.4
tt11903004,nm5684037,5,6.219999980926514,6.2
tt11903280,nm1841453,2,7.400000095367432,7.3
tt11904798,nm0083509,1,7.800000190734863,7.8
tt11905352,nm0740048,3,6.766666730244954,6.1
tt11905466,nm11396435,2,7.400000095367432,7.0
tt11905536,nm10578566,3,6.8666666348775225,6.5
tt11905538,nm3039229,2,6.900000095367432,7.9
tt11905612,nm2161377,1,7.5,7.5
tt11905696,nm2890902,1,6.599999904632568,6.6
tt11905810,nm4290152,1,9.100000381469727,9.1
tt11905938,nm4920595,1,6.599999904632568,6.6
tt11905944,nm4698291,1,5.400000095367432,5.4
tt11905960,nm1735344,4,4.550000071525574,3.6
tt11905962,nm2672655,8,5.324999988079071,6.4
tt11906004,nm7265738,1,6.300000190734863,6.3
tt11906012,nm4701372,1,6.599999904632568,6.6
tt11906086,nm1493883,1,5.0,5.0
tt11906392,nm12880585,1,6.400000095367432,6.4
tt11906412,nm11166578,1,4.599999904632568,4.6
tt11906860,nm10770267,4,7.150000095367432,8.8
tt11907624,nm0087984,8,4.650000065565109,3.3
tt11908822,nm11397901,1,7.300000190734863,7.3
tt11908982,nm2232206,3,4.199999968210856,5.5
tt11909040,nm0451969,11,5.463636419989846,5.0
tt11909878,nm0456946,1,6.0,6.0
tt11910526,nm4358567,4,5.274999976158142,5.4
tt11910576,nm11398926,1,8.0,8.0
tt11912010,nm1215162,1,5.599999904632568,5.6
tt11912032,nm7370588,1,6.300000190734863,6.3
tt11912042,nm5244719,5,5.7600000381469725,4.2
tt11912156,nm11742012,1,7.900000095367432,7.9
tt11912390,nm10199335,1,6.599999904632568,6.6
tt11912472,nm2240132,1,3.9000000953674316,3.9
tt11912510,nm3061239,1,5.900000095367432,5.9
tt11912692,nm1295189,10,6.280000019073486,6.3
tt11913348,nm6789910,23,2.9391304306361987,2.9
tt11915042,nm1335875,4,6.9999998807907104,7.1
tt11915062,nm9174416,1,8.300000190734863,8.3
tt11915106,nm9041094,2,4.0000001192092896,3.2
tt11915184,nm10915617,1,7.800000190734863,7.8
tt11916218,nm2312753,1,6.800000190734863,6.8
tt11917056,nm0418309,3,6.8666666348775225,7.7
tt11917346,nm2818148,1,6.900000095367432,6.9
tt11917642,nm3468105,1,8.0,8.0
tt11917930,nm6092140,4,5.4999998807907104,5.0
tt11920800,nm7620283,1,7.699999809265137,7.7
tt11921114,nm8175245,1,7.5,7.5
tt11923304,nm4133012,3,6.299999872843425,6.5
tt11924406,nm6463413,1,6.199999809265137,6.2
tt11927670,nm1369375,2,4.6000001430511475,2.9
tt11928520,nm1432739,1,7.599999904632568,7.6
tt11928696,nm5537917,4,5.375,6.2
tt11928960,nm0411127,14,7.328571421759469,7.4
tt11929078,nm11406198,2,4.849999904632568,4.0
tt11930126,nm3427032,1,7.0,7.0
tt11930236,nm6634664,4,8.275000095367432,9.1
tt11933770,nm11407818,4,8.549999952316284,7.8
tt11934038,nm1420169,1,6.400000095367432,6.4
tt11934846,nm10111893,3,6.799999872843425,7.0
tt11935566,nm0219204,1,6.800000190734863,6.8
tt11936544,nm3160391,6,6.550000031789144,6.8
tt11936782,nm11871855,1,5.199999809265137,5.2
tt11937680,nm8107577,1,7.800000190734863,7.8
tt11939664,nm2705106,1,5.599999904632568,5.6
tt11939970,nm10918076,2,3.5500000715255737,2.3
tt11941042,nm3554689,1,7.699999809265137,7.7
tt11941700,nm14396513,3,6.9666666984558105,7.6
tt11941800,nm6265085,2,6.150000095367432,6.8
tt11942126,nm7952281,1,8.199999809265137,8.2
tt11945060,nm0260410,1,7.5,7.5
tt11946138,nm4263190,1,7.300000190734863,7.3
tt11947100,nm5112717,1,5.800000190734863,5.8
tt11947158,nm1887138,2,5.450000047683716,4.4
tt11948754,nm1658811,1,8.600000381469727,8.6
tt11950404,nm1804421,1,6.900000095367432,6.9
tt11950888,nm11414930,1,5.300000190734863,5.3
tt11951090,nm9536723,1,6.800000190734863,6.8
tt11951334,nm2281202,1,6.900000095367432,6.9
tt11952068,nm2777236,1,8.600000381469727,8.6
tt11952238,nm4380001,1,6.699999809265137,6.7
tt11952606,nm1180074,1,5.300000190734863,5.3
tt11952626,nm7119082,1,4.699999809265137,4.7
tt11952722,nm3612446,1,4.199999809265137,4.2
tt11952760,nm2486163,1,3.200000047683716,3.2
tt11952874,nm11416172,2,4.900000095367432,3.9
tt11952964,nm5969405,1,5.199999809265137,5.2
tt11953032,nm11953511,2,5.549999952316284,5.4
tt11953038,nm5311743,1,5.900000095367432,5.9
tt11953194,nm15244389,2,6.3500001430511475,6.3
tt11953628,nm3002771,5,5.2399999618530275,5.9
tt11956314,nm6428181,4,5.899999976158142,6.7
tt11957206,nm0415859,2,2.899999976158142,2.8
tt11957450,nm3285470,1,5.599999904632568,5.6
tt11957526,nm4224037,1,7.5,7.5
tt11960634,nm4147929,2,8.600000381469727,9.1
tt11963556,nm11294770,1,9.300000190734863,9.3
tt11963736,nm3491132,8,6.537500023841858,7.4
tt11966138,nm3594010,2,3.9499999284744263,5.1
tt11967116,nm0531195,1,6.599999904632568,6.6
tt11967484,nm3885065,2,6.200000047683716,6.0
tt11968092,nm4462199,4,6.350000023841858,6.4
tt11968730,nm11422437,1,5.800000190734863,5.8
tt11969576,nm2349632,1,5.0,5.0
tt11971932,nm6958582,8,2.75,2.1
tt11972952,nm11423547,1,8.699999809265137,8.7
tt11973834,nm11423948,1,8.0,8.0
tt11976134,nm7475043,3,5.166666666666667,4.7
tt11976170,nm11424969,1,6.199999809265137,6.2
tt11980980,nm2077982,1,6.599999904632568,6.6
tt11980998,nm5722129,1,4.800000190734863,4.8
tt11981364,nm0652801,3,6.766666730244954,7.0
tt11983318,nm13016860,2,5.650000095367432,4.8
tt11983366,nm0225010,6,5.983333428700765,4.8
tt11985684,nm6583602,2,6.349999904632568,5.2
tt11987258,nm5186633,6,6.783333381017049,5.7
tt11988512,nm2846964,1,5.599999904632568,5.6
tt11989466,nm5236429,2,5.950000047683716,5.4
tt11990446,nm7686956,2,7.900000095367432,7.9
tt11990464,nm11430969,1,9.699999809265137,9.7
tt11991748,nm0914941,2,7.299999952316284,7.4
tt11991786,nm0499282,1,6.400000095367432,6.4
tt11992366,nm0378772,1,6.800000190734863,6.8
tt11992424,nm9634132,3,7.5333333015441895,8.2
tt11992904,nm1753282,3,5.266666730244954,5.1
tt11994750,nm0043335,5,7.380000019073487,7.0
tt11995196,nm0043335,5,7.380000019073487,6.6
tt11995882,nm3576597,2,6.099999904632568,5.6
tt11996462,nm4544031,1,5.900000095367432,5.9
tt11996588,nm2288356,3,6.666666507720947,7.2
tt11998558,nm5657210,1,5.900000095367432,5.9
tt11999966,nm3889354,2,5.75,6.0
